,Ax,Ay,Az,Sensor Index
12846,5,0,-15,2
12847,-1,15,12,3
12848,-1,14,7,0
12849,-11,-3,15,1
12850,-6,191,-15,2
12851,10,-8,12,3
12852,-1,-33,7,0
12853,12,32,-8,1
12854,5,-12,-3,2
12855,-13,3,0,3
12856,-25,-165,-4,0
12857,0,-3,3,1
12858,173,11,-15,2
12859,10,-8,-23,3
12860,178,-21,7,0
12861,-179,8,-8,1
12862,-6,0,8,2
12863,-1,-8,12,3
12864,-13,14,7,0
12865,12,-3,-8,1
12866,-6,-180,-3,2
12867,-1,-20,-11,3
12868,-1,2,19,0
12869,12,-3,3,1
12870,-18,11,-3,2
12871,34,15,-11,3
12872,-37,2,-4,0
12873,-11,-15,-20,1
12874,-6,0,-15,2
12875,-13,-8,-11,3
12876,-13,-21,-4,0
12877,12,-3,-8,1
12878,5,0,8,2
12879,22,3,12,3
12880,22,-33,7,0
12881,-11,8,-20,1
12882,5,-12,20,2
12883,-1,3,0,3
12884,-25,2,7,0
12885,-179,-15,27,1
12886,5,-24,-3,2
12887,-1,-8,-11,3
12888,10,-21,7,0
12889,12,-3,-8,1
12890,-198,11,-3,2
12891,-13,-20,192,3
12892,-109,-249,151,0
12893,-95,-27,-56,1
12894,-18,47,92,2
12895,22,-116,-299,3
12896,-61,-129,535,0
12897,48,152,-392,1
12898,-30,191,-15,2
12899,22,39,-83,3
12900,-61,-81,-64,0
12901,-47,-3,-152,1
12902,41,-12,-39,2
12903,-1,51,-47,3
12904,34,-33,19,0
12905,12,20,-104,1
12906,-18,11,44,2
12907,-37,-20,0,3
12908,-13,-21,19,0
12909,-11,32,-20,1
12910,5,11,32,2
12911,-13,27,-59,3
12912,-25,38,31,0
12913,0,20,-8,1
12914,-6,-24,-27,2
12915,-37,-20,-35,3
12916,10,14,-40,0
12917,-23,-3,-8,1
12918,17,-12,-3,2
12919,-13,15,12,3
12920,22,14,31,0
12921,12,-3,-68,1
12922,5,191,-3,2
12923,-1,15,12,3
12924,-25,14,-4,0
12925,0,8,-32,1
12926,-6,0,-3,2
12927,10,-20,-179,3
12928,-25,2,19,0
12929,12,8,-32,1
12930,-18,-12,20,2
12931,22,-8,0,3
12932,-1,14,-4,0
12933,0,-3,27,1
12934,5,11,8,2
12935,10,15,-11,3
12936,-13,2,-16,0
12937,12,8,15,1
12938,5,0,20,2
12939,22,3,-11,3
12940,10,-21,-4,0
12941,12,-15,15,1
12942,5,-168,-15,2
12943,10,3,0,3
12944,46,-9,7,0
12945,0,8,-20,1
12946,-6,0,-3,2
12947,10,3,-11,3
12948,-1,14,7,0
12949,192,-15,39,1
12950,5,0,-3,2
12951,10,-8,12,3
12952,10,-9,-16,0
12953,12,-3,-20,1
12954,5,0,8,2
12955,-37,15,-11,3
12956,-37,-9,7,0
12957,12,-3,3,1
12958,17,0,-3,2
12959,22,-20,12,3
12960,-1,26,-4,0
12961,-11,-3,-8,1
12962,5,-12,8,2
12963,-25,3,0,3
12964,22,-9,19,0
12965,0,-3,27,1
12966,-6,-12,-15,2
12967,22,27,12,3
12968,10,14,-4,0
12969,0,-3,27,1
12970,5,-12,-15,2
12971,-13,15,-11,3
12972,-13,2,7,0
12973,-179,-3,3,1
12974,5,11,32,2
12975,-13,-20,0,3
12976,-1,-9,7,0
12977,0,8,-20,1
12978,-6,11,8,2
12979,-1,15,12,3
12980,-1,-9,-16,0
12981,-23,-3,39,1
12982,5,0,-3,2
12983,34,-8,0,3
12984,10,2,-4,0
12985,0,8,-20,1
12986,-6,-180,-3,2
12987,10,-8,12,3
12988,10,14,-4,0
12989,36,8,15,1
12990,-18,0,8,2
12991,-13,3,-11,3
12992,10,-21,7,0
12993,-11,8,15,1
12994,173,-12,-15,2
12995,10,-20,-23,3
12996,22,-21,-4,0
12997,24,-3,-8,1
12998,-6,-36,-15,2
12999,-1,-8,0,3
13000,-1,-21,-4,0
13001,24,-3,3,1
13002,5,-24,-3,2
13003,-13,15,-11,3
13004,-37,2,7,0
13005,12,-3,27,1
13006,5,0,-3,2
13007,10,3,-179,3
13008,10,2,-4,0
13009,0,8,-20,1
13010,-6,0,8,2
13011,-37,3,-11,3
13012,-25,14,-4,0
13013,24,8,15,1
13014,-6,-24,44,2
13015,10,15,12,3
13016,178,-21,31,0
13017,0,-3,39,1
13018,-6,-12,-15,2
13019,-1,3,0,3
13020,34,2,-4,0
13021,12,-3,39,1
13022,17,11,-3,2
13023,-13,-8,-23,3
13024,-13,2,7,0
13025,-11,-3,-8,1
13026,-186,0,8,2
13027,-37,-8,192,3
13028,10,2,-4,0
13029,0,8,15,1
13030,17,-180,-15,2
13031,-37,3,12,3
13032,-13,2,19,0
13033,0,8,-8,1
13034,5,11,8,2
13035,-37,15,-11,3
13036,-1,2,7,0
13037,-11,-3,-20,1
13038,5,-24,-15,2
13039,10,-32,12,3
13040,-37,-9,31,0
13041,-11,8,147,1
13042,-18,-84,8,2
13043,-97,3,24,3
13044,118,-57,43,0
13045,-83,-87,39,1
13046,5,119,-195,2
13047,58,87,168,3
13048,22,122,-484,0
13049,48,128,111,1
13050,5,-24,140,2
13051,-217,-56,180,3
13052,46,-45,151,0
13053,48,-183,15,1
13054,-198,11,-63,2
13055,34,15,-71,3
13056,-25,14,19,0
13057,12,-27,-68,1
13058,17,0,92,2
13059,10,15,12,3
13060,46,-45,-16,0
13061,12,8,51,1
13062,5,0,20,2
13063,-25,-8,-155,3
13064,-13,50,-28,0
13065,-35,8,-44,1
13066,-18,0,-3,2
13067,10,-8,0,3
13068,-13,26,43,0
13069,-11,20,-20,1
13070,5,0,-3,2
13071,-49,3,12,3
13072,-1,14,7,0
13073,-11,8,3,1
13074,5,-12,-3,2
13075,-13,-8,0,3
13076,22,2,-4,0
13077,0,8,-20,1
13078,-6,-12,8,2
13079,-37,-20,0,3
13080,-1,-21,-16,0
13081,0,8,-8,1
13082,5,11,-15,2
13083,-25,-8,12,3
13084,-37,-9,19,0
13085,-179,-15,-32,1
13086,5,11,-3,2
13087,10,15,0,3
13088,22,2,-16,0
13089,0,20,3,1
13090,-6,-12,-3,2
13091,-1,15,0,3
13092,22,-21,-16,0
13093,24,8,-8,1
13094,-6,-180,-3,2
13095,22,3,0,3
13096,22,-33,7,0
13097,12,8,-32,1
13098,5,11,20,2
13099,22,15,12,3
13100,-25,2,7,0
13101,12,-3,15,1
13102,5,0,8,2
13103,22,-8,-23,3
13104,22,2,-16,0
13105,12,8,-8,1
13106,-6,11,8,2
13107,10,3,0,3
13108,-1,14,-4,0
13109,12,8,-20,1
13110,-6,-180,-3,2
13111,10,-8,24,3
13112,-1,-9,7,0
13113,-11,-3,-8,1
13114,-6,0,8,2
13115,10,15,12,3
13116,-25,2,7,0
13117,0,-3,39,1
13118,-18,-12,-3,2
13119,-13,3,12,3
13120,10,-165,-4,0
13121,12,8,39,1
13122,-6,0,-27,2
13123,-13,3,-11,3
13124,178,14,-4,0
13125,-11,-3,3,1
13126,5,-12,-3,2
13127,-1,27,192,3
13128,10,-9,-4,0
13129,0,-3,27,1
13130,5,0,-15,2
13131,10,-8,12,3
13132,34,26,7,0
13133,-11,8,-44,1
13134,-6,0,-3,2
13135,-25,-8,0,3
13136,-1,-21,7,0
13137,0,-3,-8,1
13138,17,-24,-3,2
13139,22,-8,0,3
13140,10,-33,7,0
13141,12,176,-20,1
13142,-6,23,8,2
13143,-25,-8,-11,3
13144,-13,2,19,0
13145,-11,-3,15,1
13146,-6,0,20,2
13147,-25,15,0,3
13148,-1,-9,-4,0
13149,0,8,-8,1
13150,5,-12,-3,2
13151,22,3,-11,3
13152,-13,14,31,0
13153,192,8,3,1
13154,5,-24,-3,2
13155,10,3,12,3
13156,-13,-9,7,0
13157,0,-3,-20,1
13158,17,0,8,2
13159,-13,3,192,3
13160,10,2,-4,0
13161,12,-15,-8,1
13162,-6,0,-15,2
13163,-37,-8,12,3
13164,-13,2,-16,0
13165,12,20,-20,1
13166,173,0,8,2
13167,-1,-8,0,3
13168,34,-21,-4,0
13169,0,8,-32,1
13170,-6,-180,-15,2
13171,-1,-8,12,3
13172,-13,26,-4,0
13173,0,-3,15,1
13174,-6,-24,-3,2
13175,10,3,192,3
13176,-13,2,7,0
13177,-11,-3,-8,1
13178,5,11,20,2
13179,-1,-20,12,3
13180,22,2,7,0
13181,-11,8,3,1
13182,5,0,8,2
13183,22,-8,-11,3
13184,-181,2,-52,0
13185,-83,-51,-20,1
13186,41,-48,68,2
13187,-13,27,84,3
13188,58,-93,463,0
13189,192,56,63,1
13190,-54,-36,-63,2
13191,-85,123,72,3
13192,-61,-33,7,0
13193,-71,-159,-80,1
13194,29,-12,20,2
13195,22,51,96,3
13196,10,2,-16,0
13197,36,-195,75,1
13198,5,-12,-3,2
13199,10,3,-47,3
13200,10,14,-16,0
13201,0,8,15,1
13202,5,191,8,2
13203,22,3,24,3
13204,10,2,103,0
13205,0,-3,3,1
13206,5,-12,-75,2
13207,-73,-20,12,3
13208,10,2,-4,0
13209,0,-15,-20,1
13210,17,11,-3,2
13211,-1,3,0,3
13212,-1,14,7,0
13213,-35,176,27,1
13214,-6,-24,20,2
13215,10,27,24,3
13216,34,-9,19,0
13217,-35,-3,3,1
13218,5,-12,-15,2
13219,-13,15,0,3
13220,10,14,-4,0
13221,-23,8,27,1
13222,5,11,-3,2
13223,10,-8,0,3
13224,10,2,19,0
13225,0,-3,39,1
13226,-6,0,-3,2
13227,-1,3,12,3
13228,-13,2,-4,0
13229,-11,-3,-8,1
13230,-6,-180,8,2
13231,-1,-8,-11,3
13232,10,-21,7,0
13233,-11,8,15,1
13234,5,11,-3,2
13235,-1,3,-23,3
13236,10,-21,-4,0
13237,-167,-3,3,1
13238,-6,-12,-3,2
13239,10,-8,-11,3
13240,10,-21,7,0
13241,12,8,3,1
13242,-6,11,-3,2
13243,-1,3,0,3
13244,10,-21,7,0
13245,0,8,-20,1
13246,5,0,-15,2
13247,10,3,-23,3
13248,-13,14,31,0
13249,0,8,27,1
13250,173,11,-3,2
13251,10,27,-11,3
13252,-1,-9,7,0
13253,0,-3,-8,1
13254,5,0,-3,2
13255,-13,-20,0,3
13256,-25,-9,7,0
13257,-23,-3,3,1
13258,-6,-12,-15,2
13259,-13,-8,-179,3
13260,34,26,7,0
13261,-11,8,15,1
13262,-6,0,8,2
13263,-13,39,-11,3
13264,34,14,-4,0
13265,-23,-3,15,1
13266,173,23,-3,2
13267,-13,-8,0,3
13268,-13,26,7,0
13269,-11,8,-20,1
13270,-18,-12,-3,2
13271,-37,-8,0,3
13272,22,14,-16,0
13273,0,8,-8,1
13274,-6,-12,8,2
13275,-1,15,-11,3
13276,-1,2,19,0
13277,-179,8,-32,1
13278,5,-12,8,2
13279,10,3,12,3
13280,-1,-21,7,0
13281,0,8,-8,1
13282,5,0,20,2
13283,10,-20,0,3
13284,10,-9,-4,0
13285,12,20,27,1
13286,-6,0,-3,2
13287,22,3,12,3
13288,10,-9,-28,0
13289,0,-3,-8,1
13290,5,0,32,2
13291,-13,15,12,3
13292,-1,-21,19,0
13293,0,-3,15,1
13294,17,191,20,2
13295,-37,15,192,3
13296,10,-9,7,0
13297,12,-3,27,1
13298,5,11,8,2
13299,10,3,12,3
13300,10,14,-4,0
13301,-11,-3,-8,1
13302,5,0,-3,2
13303,-1,-8,12,3
13304,-1,-9,19,0
13305,0,8,15,1
13306,-6,0,8,2
13307,-1,15,0,3
13308,-25,2,55,0
13309,-35,20,27,1
13310,-18,-36,-3,2
13311,-1,15,-23,3
13312,10,26,-28,0
13313,-11,8,-8,1
13314,-6,-12,8,2
13315,-25,15,-23,3
13316,-1,-9,-4,0
13317,-11,-3,-8,1
13318,17,0,-15,2
13319,-1,3,-11,3
13320,-1,14,-4,0
13321,-11,176,3,1
13322,-6,23,-3,2
13323,-1,-32,12,3
13324,-1,2,-16,0
13325,12,-3,39,1
13326,-6,0,32,2
13327,-13,27,12,3
13328,-109,2,19,0
13329,-23,44,-8,1
13330,29,-36,44,2
13331,-1,63,120,3
13332,-25,26,151,0
13333,96,56,-8,1
13334,-6,-36,-39,2
13335,-25,3,24,3
13336,46,-93,91,0
13337,60,-39,-56,1
13338,-18,35,56,2
13339,22,39,108,3
13340,-13,-9,259,0
13341,0,8,-32,1
13342,173,11,-3,2
13343,-229,-8,240,3
13344,22,38,-16,0
13345,156,-15,-104,1
13346,41,0,32,2
13347,46,27,72,3
13348,34,26,31,0
13349,0,-3,15,1
13350,5,0,-3,2
13351,10,3,-59,3
13352,-13,14,-4,0
13353,-35,8,-8,1
13354,-6,0,44,2
13355,22,3,-23,3
13356,-169,2,-4,0
13357,-11,8,3,1
13358,5,-12,-15,2
13359,-37,-20,12,3
13360,-1,14,-28,0
13361,24,8,3,1
13362,-30,0,8,2
13363,-1,-8,24,3
13364,-1,-21,19,0
13365,-179,-3,-20,1
13366,5,-180,-3,2
13367,-1,3,0,3
13368,-1,26,-4,0
13369,0,8,-8,1
13370,-18,-24,-15,2
13371,34,3,-11,3
13372,-1,14,-4,0
13373,0,-3,15,1
13374,5,0,-3,2
13375,10,-8,12,3
13376,-1,-9,-4,0
13377,0,8,3,1
13378,-6,0,-3,2
13379,10,-8,0,3
13380,10,2,7,0
13381,0,8,-8,1
13382,29,11,-3,2
13383,-1,15,0,3
13384,22,2,-4,0
13385,12,-3,3,1
13386,5,-12,-15,2
13387,10,3,12,3
13388,-1,2,7,0
13389,0,8,3,1
13390,-6,0,-15,2
13391,34,3,-11,3
13392,22,-9,7,0
13393,24,-3,27,1
13394,173,-12,-3,2
13395,-1,-8,-11,3
13396,22,2,19,0
13397,0,-3,27,1
13398,-6,-36,-15,2
13399,-37,-8,12,3
13400,22,-33,19,0
13401,-11,8,-8,1
13402,5,0,20,2
13403,-1,3,0,3
13404,-13,2,7,0
13405,0,-3,3,1
13406,5,0,-15,2
13407,-13,27,24,3
13408,10,14,-4,0
13409,0,-3,27,1
13410,5,11,8,2
13411,10,3,12,3
13412,10,-9,-16,0
13413,-11,-3,-20,1
13414,-6,-180,8,2
13415,10,-44,0,3
13416,22,-9,7,0
13417,12,8,15,1
13418,5,0,-15,2
13419,10,3,12,3
13420,10,14,7,0
13421,0,8,3,1
13422,5,-12,8,2
13423,-25,-8,-47,3
13424,10,-9,-4,0
13425,12,8,3,1
13426,5,0,-15,2
13427,22,27,12,3
13428,22,2,-4,0
13429,24,8,-32,1
13430,5,191,-15,2
13431,34,3,0,3
13432,-1,2,-4,0
13433,0,8,-20,1
13434,-6,-180,-15,2
13435,-25,-20,-11,3
13436,10,-9,19,0
13437,12,8,27,1
13438,5,-12,-15,2
13439,-1,15,12,3
13440,-13,-9,-4,0
13441,-23,-3,3,1
13442,-6,11,8,2
13443,-13,-8,0,3
13444,10,2,-16,0
13445,-11,8,3,1
13446,-6,-12,-3,2
13447,10,3,0,3
13448,-13,-165,7,0
13449,-23,8,15,1
13450,5,11,-15,2
13451,-25,-8,-23,3
13452,-37,2,-4,0
13453,12,-3,-8,1
13454,-6,-24,8,2
13455,-37,-8,12,3
13456,-25,-9,31,0
13457,0,-3,15,1
13458,-6,11,-15,2
13459,10,-32,0,3
13460,-37,-9,7,0
13461,-179,-3,15,1
13462,5,0,32,2
13463,-1,-20,0,3
13464,-25,14,-16,0
13465,0,8,-32,1
13466,5,191,8,2
13467,-13,3,12,3
13468,10,-9,7,0
13469,12,8,-32,1
13470,-6,0,-15,2
13471,-1,-20,12,3
13472,10,14,67,0
13473,0,-3,195,1
13474,-6,35,-39,2
13475,10,-80,-287,3
13476,94,-21,139,0
13477,-11,-15,3,1
13478,17,-60,-3,2
13479,-97,27,-59,3
13480,-61,-33,-136,0
13481,60,8,135,1
13482,17,0,128,2
13483,-1,-20,-83,3
13484,-25,2,-4,0
13485,-23,-3,99,1
13486,-6,11,-171,2
13487,22,15,-107,3
13488,22,38,31,0
13489,-47,176,-80,1
13490,5,0,128,2
13491,-13,-32,-23,3
13492,10,-45,43,0
13493,-23,44,-44,1
13494,5,-48,-27,2
13495,-25,-32,-23,3
13496,-49,2,-16,0
13497,-11,-3,15,1
13498,-6,-24,-15,2
13499,-13,-20,24,3
13500,10,-9,7,0
13501,-35,-3,51,1
13502,-6,0,44,2
13503,130,-8,-179,3
13504,10,-9,7,0
13505,-11,8,-32,1
13506,5,0,-3,2
13507,-1,-8,-23,3
13508,10,14,7,0
13509,0,8,-32,1
13510,-6,11,-15,2
13511,-13,-8,0,3
13512,-13,14,-16,0
13513,-11,-3,15,1
13514,-6,0,-3,2
13515,-13,15,0,3
13516,-193,-9,7,0
13517,0,8,27,1
13518,173,11,20,2
13519,22,3,0,3
13520,22,2,7,0
13521,-179,-3,-8,1
13522,173,11,-15,2
13523,-1,15,0,3
13524,10,2,-4,0
13525,0,-3,-8,1
13526,5,0,-27,2
13527,22,-8,0,3
13528,-13,-21,-4,0
13529,0,-3,-8,1
13530,5,0,-15,2
13531,10,39,0,3
13532,-25,-21,-16,0
13533,-179,8,-32,1
13534,-6,-24,-3,2
13535,-1,15,0,3
13536,-1,14,-4,0
13537,-11,8,-20,1
13538,17,-24,-15,2
13539,-49,-8,0,3
13540,-1,206,-4,0
13541,-11,-3,15,1
13542,-6,-24,-3,2
13543,-13,-8,0,3
13544,22,-9,7,0
13545,0,176,-20,1
13546,5,-24,8,2
13547,-13,-20,12,3
13548,10,-9,-16,0
13549,192,-3,-32,1
13550,-6,0,44,2
13551,-13,-8,12,3
13552,-25,14,-4,0
13553,-11,-15,3,1
13554,-6,0,-3,2
13555,-13,3,192,3
13556,-1,14,-4,0
13557,0,8,15,1
13558,-6,0,-15,2
13559,-13,-8,0,3
13560,-1,-165,-4,0
13561,-23,20,-20,1
13562,5,0,-27,2
13563,-37,3,0,3
13564,-13,-21,-28,0
13565,12,8,-8,1
13566,5,0,-3,2
13567,22,3,-11,3
13568,-25,14,-4,0
13569,12,8,-20,1
13570,-18,0,8,2
13571,-13,3,-11,3
13572,10,-9,7,0
13573,12,8,-20,1
13574,-6,11,8,2
13575,-25,3,-35,3
13576,22,2,19,0
13577,0,8,-8,1
13578,-186,0,-3,2
13579,10,3,0,3
13580,166,-33,19,0
13581,0,8,27,1
13582,-198,0,-3,2
13583,10,-32,0,3
13584,10,-21,7,0
13585,0,8,15,1
13586,5,-180,-3,2
13587,10,-8,-167,3
13588,34,-21,7,0
13589,0,8,3,1
13590,5,11,-3,2
13591,-13,39,0,3
13592,-13,14,-16,0
13593,0,8,-20,1
13594,5,0,-3,2
13595,10,-8,-11,3
13596,-13,14,19,0
13597,24,-3,-8,1
13598,5,-24,-3,2
13599,-13,27,12,3
13600,-13,14,-4,0
13601,0,8,-44,1
13602,-6,11,32,2
13603,-13,3,-11,3
13604,-1,2,7,0
13605,24,8,-20,1
13606,-6,0,-3,2
13607,10,15,0,3
13608,-193,2,7,0
13609,0,-3,-20,1
13610,-6,0,-3,2
13611,-25,15,0,3
13612,-13,-165,-4,0
13613,-11,-3,-20,1
13614,5,11,8,2
13615,22,-8,0,3
13616,-1,-45,-4,0
13617,-11,-3,3,1
13618,5,191,-3,2
13619,-1,3,12,3
13620,-1,-9,-16,0
13621,192,8,15,1
13622,5,0,-15,2
13623,10,3,12,3
13624,-1,-9,19,0
13625,-11,-3,3,1
13626,-6,11,-3,2
13627,-1,-8,0,3
13628,-25,14,-4,0
13629,12,-3,3,1
13630,-18,-36,-3,2
13631,-13,15,0,3
13632,22,2,-4,0
13633,0,-3,-20,1
13634,5,0,-15,2
13635,22,15,-11,3
13636,34,-93,91,0
13637,60,68,-44,1
13638,-42,107,-135,2
13639,82,-92,-71,3
13640,10,-213,343,0
13641,-107,44,-272,1
13642,77,-12,68,2
13643,-49,3,264,3
13644,-1,-69,199,0
13645,-179,-27,-284,1
13646,17,0,8,2
13647,-97,15,-23,3
13648,-25,-153,-184,0
13649,24,-3,15,1
13650,-18,191,-3,2
13651,46,3,192,3
13652,34,38,-100,0
13653,-47,-15,123,1
13654,17,-24,44,2
13655,-49,-20,-107,3
13656,58,-21,19,0
13657,-11,8,15,1
13658,-6,0,-3,2
13659,10,-20,-71,3
13660,166,14,-16,0
13661,-11,8,-8,1
13662,5,11,-15,2
13663,22,-8,12,3
13664,-13,14,-4,0
13665,-23,8,3,1
13666,-18,-24,20,2
13667,34,-8,0,3
13668,-1,-21,-4,0
13669,0,-3,3,1
13670,-6,-180,20,2
13671,-25,-8,-11,3
13672,22,-9,19,0
13673,-23,-3,15,1
13674,5,0,-15,2
13675,10,15,-23,3
13676,10,2,-4,0
13677,12,8,27,1
13678,-6,11,-3,2
13679,-1,3,12,3
13680,178,2,-4,0
13681,0,-3,3,1
13682,5,0,-3,2
13683,-1,-8,12,3
13684,10,2,-4,0
13685,0,-3,-20,1
13686,-6,-12,-3,2
13687,-1,-8,0,3
13688,22,-9,-16,0
13689,12,176,27,1
13690,-198,0,20,2
13691,10,3,-11,3
13692,22,-33,-16,0
13693,0,8,27,1
13694,-6,11,-15,2
13695,-1,15,-11,3
13696,10,14,7,0
13697,24,-3,27,1
13698,-6,-12,8,2
13699,-49,-8,0,3
13700,-169,2,-4,0
13701,0,-3,15,1
13702,5,0,-3,2
13703,-25,15,24,3
13704,34,-21,-16,0
13705,0,-3,-20,1
13706,-6,11,8,2
13707,-1,-8,-11,3
13708,-13,26,7,0
13709,0,-3,15,1
13710,-6,11,-3,2
13711,22,-20,-11,3
13712,-1,26,-4,0
13713,12,-3,15,1
13714,-6,-12,8,2
13715,-1,-20,-11,3
13716,10,26,-4,0
13717,-11,8,-20,1
13718,-18,-24,8,2
13719,10,-8,0,3
13720,-13,-21,7,0
13721,12,-3,3,1
13722,-6,11,8,2
13723,10,3,-11,3
13724,-37,2,7,0
13725,-11,8,3,1
13726,-6,-180,-15,2
13727,-25,3,-11,3
13728,-1,-9,7,0
13729,0,8,-8,1
13730,-6,11,-3,2
13731,-1,15,12,3
13732,10,2,-4,0
13733,180,8,15,1
13734,5,-24,20,2
13735,-13,3,0,3
13736,22,2,7,0
13737,-11,-3,3,1
13738,-6,-12,20,2
13739,-1,15,0,3
13740,10,-9,-16,0
13741,-35,20,-32,1
13742,-6,0,20,2
13743,34,15,0,3
13744,-1,-33,-4,0
13745,-11,-3,15,1
13746,5,191,-3,2
13747,-1,-8,-11,3
13748,-13,14,-16,0
13749,0,-3,39,1
13750,5,0,-3,2
13751,-13,-20,12,3
13752,-25,2,7,0
13753,24,-3,3,1
13754,-6,-12,20,2
13755,-13,-8,12,3
13756,-1,-21,-16,0
13757,12,8,3,1
13758,-6,0,-3,2
13759,-13,-32,-179,3
13760,10,26,19,0
13761,0,-3,27,1
13762,-6,-12,8,2
13763,-1,-44,-179,3
13764,-25,14,7,0
13765,-11,-195,15,1
13766,-6,-12,8,2
13767,-25,-8,-11,3
13768,10,14,-4,0
13769,-11,-15,27,1
13770,-6,-12,-3,2
13771,-1,3,-23,3
13772,-25,14,7,0
13773,-179,-3,-20,1
13774,5,11,-27,2
13775,10,15,0,3
13776,-13,38,55,0
13777,-95,-87,-20,1
13778,161,11,20,2
13779,202,63,84,3
13780,22,326,-304,0
13781,-11,-99,-212,1
13782,101,-60,44,2
13783,-37,-104,324,3
13784,-85,110,-328,0
13785,0,56,51,1
13786,-42,191,-27,2
13787,-1,15,-155,3
13788,-1,50,-208,0
13789,-35,-3,75,1
13790,-30,-12,-39,2
13791,22,15,-11,3
13792,-1,-45,67,0
13793,24,-3,-8,1
13794,-6,0,20,2
13795,10,-20,-11,3
13796,-37,-45,43,0
13797,0,8,3,1
13798,-18,-24,-63,2
13799,-37,15,60,3
13800,-37,74,7,0
13801,12,-3,3,1
13802,-18,-12,68,2
13803,22,3,-11,3
13804,-1,-9,43,0
13805,-11,-3,-20,1
13806,5,-24,8,2
13807,-13,27,192,3
13808,-13,-9,7,0
13809,-23,-3,-8,1
13810,5,0,8,2
13811,-25,-20,-23,3
13812,-25,14,-16,0
13813,-11,20,15,1
13814,-6,0,-3,2
13815,-13,15,24,3
13816,22,2,-4,0
13817,-11,8,15,1
13818,5,0,20,2
13819,-1,15,0,3
13820,10,-9,7,0
13821,-11,8,3,1
13822,-6,11,-3,2
13823,-1,-8,192,3
13824,-1,14,7,0
13825,0,8,3,1
13826,5,-180,-3,2
13827,10,15,12,3
13828,46,2,-16,0
13829,12,8,27,1
13830,-6,0,-15,2
13831,10,-8,-11,3
13832,34,-33,-16,0
13833,0,-3,51,1
13834,17,11,8,2
13835,10,-32,12,3
13836,178,-9,7,0
13837,0,-3,63,1
13838,-6,-24,-15,2
13839,10,-8,0,3
13840,-1,-33,-4,0
13841,-11,8,27,1
13842,5,11,8,2
13843,22,-20,12,3
13844,22,14,-4,0
13845,12,8,-8,1
13846,-6,11,-3,2
13847,-25,15,12,3
13848,-1,14,-4,0
13849,-23,20,27,1
13850,-6,0,8,2
13851,-13,3,0,3
13852,-1,2,19,0
13853,-11,-3,15,1
13854,-6,-12,-27,2
13855,-61,-8,0,3
13856,-193,2,-16,0
13857,-23,8,-32,1
13858,-6,-24,-27,2
13859,22,15,192,3
13860,22,14,7,0
13861,0,-3,-8,1
13862,5,-24,32,2
13863,-1,3,12,3
13864,10,-9,7,0
13865,-11,8,-32,1
13866,-6,-12,-3,2
13867,-1,-20,0,3
13868,-13,-9,-16,0
13869,-11,8,3,1
13870,173,23,-15,2
13871,10,3,-11,3
13872,-1,-9,-4,0
13873,0,176,-20,1
13874,-6,-12,-15,2
13875,10,15,0,3
13876,-25,-9,-4,0
13877,-11,-3,-20,1
13878,-6,-12,-3,2
13879,10,3,-179,3
13880,-1,2,-4,0
13881,0,-15,3,1
13882,29,0,20,2
13883,10,-8,-11,3
13884,10,14,-4,0
13885,-23,8,-8,1
13886,-6,11,8,2
13887,10,-8,0,3
13888,-13,-21,7,0
13889,12,8,-8,1
13890,17,0,-3,2
13891,-1,3,-11,3
13892,-1,14,-16,0
13893,-11,-3,3,1
13894,-18,-12,8,2
13895,10,-8,12,3
13896,-13,2,-4,0
13897,-179,8,15,1
13898,5,-36,-15,2
13899,34,-8,-11,3
13900,178,2,-4,0
13901,12,-195,27,1
13902,-18,-12,20,2
13903,10,3,-23,3
13904,-25,2,-4,0
13905,0,-3,-20,1
13906,-6,-24,20,2
13907,-1,27,0,3
13908,154,14,-4,0
13909,-23,-3,15,1
13910,-6,0,8,2
13911,-1,15,0,3
13912,-13,-21,-4,0
13913,0,-3,3,1
13914,-18,11,-15,2
13915,-13,-8,0,3
13916,-1,-21,19,0
13917,24,-3,-32,1
13918,-6,11,20,2
13919,22,3,0,3
13920,-13,2,43,0
13921,-11,-39,75,1
13922,29,-228,128,2
13923,-133,75,252,3
13924,-85,170,-280,0
13925,204,-75,15,1
13926,-30,-168,260,2
13927,10,27,276,3
13928,-37,26,-280,0
13929,24,-3,135,1
13930,-66,-180,-99,2
13931,34,27,-71,3
13932,34,-21,-4,0
13933,-11,-15,63,1
13934,-6,-12,-27,2
13935,-1,3,48,3
13936,58,-57,127,0
13937,0,8,-8,1
13938,-6,23,32,2
13939,-1,-20,-167,3
13940,34,2,7,0
13941,-11,-3,3,1
13942,-18,-12,-15,2
13943,34,3,0,3
13944,-1,2,-28,0
13945,-23,8,15,1
13946,-6,11,-15,2
13947,10,3,0,3
13948,-1,2,-28,0
13949,0,-3,51,1
13950,-6,-12,-15,2
13951,10,15,12,3
13952,-13,14,31,0
13953,0,-3,15,1
13954,5,-12,-3,2
13955,10,3,0,3
13956,-25,2,-4,0
13957,0,20,-20,1
13958,-18,11,20,2
13959,-1,3,12,3
13960,178,-9,7,0
13961,0,8,3,1
13962,-6,11,-15,2
13963,-1,3,12,3
13964,-1,2,-16,0
13965,0,-3,3,1
13966,173,0,-15,2
13967,10,3,24,3
13968,46,-33,-4,0
13969,0,20,-44,1
